U10,V10,U100,V100,WINDPOWER
5.35151996,3.118973869,7.025412736,4.200237719,0.777691117
4.855266236,3.787377244,6.284149572,4.966207607,0.814029614
4.967997182,4.210346746,6.438793909,5.482167034,0.920563454
5.030358982,4.298899474,6.545614708,5.572572941,0.932593564
5.148572284,4.262436586,6.750764276,5.51962091,0.839732454
5.559063692,4.498403562,7.322411983,5.910949336,0.846621997
5.553923983,5.082851569,7.400181101,6.771096967,0.879285284
4.806610326,6.383534878,6.391864269,8.822665302,0.937355975
4.205264398,5.997549163,5.70624458,8.452001083,0.927464814
4.096987867,5.34330077,5.756302862,7.903753832,0.925384952
3.344534501,5.222973239,4.680496739,7.844989992,0.901194739
2.664037058,4.67186273,3.679331091,7.166945689,0.763746588
2.194267675,4.998986926,3.074609161,7.682905116,0.838680706
1.790286565,4.782293191,2.484636547,7.400063778,0.783209842
1.536727598,4.617689296,2.120373153,7.112702145,0.8116425
1.179689162,4.22857819,1.61487389,6.725248257,0.780645466
1.191681815,4.357240095,1.518779866,6.601263013,0.812918779
1.155703854,4.207742254,1.448161932,6.548956738,0.834804599
1.096425879,4.234828971,1.434753463,6.571558215,0.798123397
0.825391903,4.510905124,1.076300405,6.705875562,0.617104501
0.601643247,3.969691684,0.710696164,6.304215032,0.542962149
0.086987074,4.655193981,-0.016936726,6.465008396,0.494711715
-0.247436644,4.790627566,-0.412039598,6.351355255,0.40241784
-0.206318974,4.666653746,-0.343656409,6.048495466,0.249335271
0.096923845,4.559348675,0.025523424,5.803108004,0.146689356
-0.052593266,4.733064226,-0.193753863,5.957600917,0.19089824
0.288110915,4.694790037,0.224777139,5.890938314,0.161130216
0.498911137,4.682363352,0.492048002,5.872700432,0.144574042
0.595248181,4.620229929,0.602258191,5.795346657,0.16442727
0.756033701,4.561575978,0.803045985,5.741261903,0.134056558
0.839950987,4.533243137,0.907009442,5.745664151,0.181432505
0.769124798,4.566049584,0.82535574,5.865153722,0.229742026
0.571751341,4.631662479,0.589764728,6.188404458,0.163706409
0.690913887,3.974042328,0.844095934,6.585235615,0.225735928
0.918161898,3.736444118,1.231839473,6.799059059,0.348483237
0.900035764,3.259259428,1.218007425,6.194064491,0.496626133
0.302544688,2.673714047,0.169895142,5.496622727,0.334420534
-0.58832122,2.375473616,-1.527877204,5.104822711,0.413372567
-1.376136701,2.142349012,-2.750897965,4.789118685,0.437645502
-1.835332089,1.814284538,-3.29927174,4.456434561,0.339466563
-2.346220526,1.314731815,-4.188984764,3.717485894,0.309296747
-2.61542718,0.828599912,-5.010876133,2.663462094,0.12950686
-2.180735638,0.773425432,-4.614654887,2.432658552,0.040238239
-2.017264765,0.687929842,-4.231373298,2.42951409,0.093381076
-2.239477739,0.526382942,-4.461163773,2.133934623,0.194266199
-2.388514838,0.689421044,-3.717802741,1.386810354,0.299736472
-1.963893371,1.136284624,-2.521553685,1.43146172,0.223041562
-1.279128318,1.631860807,-1.639425978,1.943380201,0.048628591
-0.318443228,2.073753713,-0.476195359,2.464103177,0
-0.533269692,2.119698747,-0.734803889,2.508578043,0
0.201437772,2.090809323,0.150838545,2.470274524,0
0.943520406,2.215371513,1.057534286,2.638186462,0
1.842940011,3.031403932,2.184120118,3.705785711,0.002304393
2.194138608,3.99300903,2.674896089,5.01166848,0.065362026
1.768485909,4.384704591,2.153241935,5.556380153,0.05907517
1.312278932,4.699111565,1.573106373,6.034728752,0.064050295
1.13773323,4.974499057,1.418247607,6.740226128,0.295517661
0.842024012,4.131828338,1.185257679,6.790555171,0.379078479
0.283969442,3.025400935,0.463363186,6.061006748,0.312475627
-0.223863729,2.365446441,-0.298298664,5.447259662,0.26046726
-0.912212977,2.019523733,-1.554947147,5.024584783,0.363219532
-1.610746986,1.66722284,-3.06096035,4.406829189,0.114510582
-1.970725547,1.634206356,-3.997598572,4.033592572,0.202963803
-2.497172243,1.518273474,-4.92581547,3.445232703,0.298767445
-2.922473743,1.067673504,-5.493786899,2.51392272,0.278784226
-2.949516035,0.143587138,-5.661745501,0.906065695,0.450242848
-2.693492258,-0.574146203,-5.321149784,-0.519626918,0.363491332
-2.708242599,-0.604536376,-5.254247054,-0.792650839,0.390765886
-2.774267936,-0.470219316,-5.321617636,-0.349042641,0.1961688
-3.125466532,-0.895306548,-5.052603161,-1.209535652,0.291759729
-2.700867429,-0.776372168,-3.504951196,-1.132483224,0.268810343
-2.033941294,-0.514866607,-2.451818011,-0.771717521,0.139941622
-0.949440029,-0.531374849,-1.066510432,-0.784633824,0.010222049
1.04599262,-0.307908569,1.24381763,-0.523920414,0
1.778661299,0.171717653,2.127945546,0.013311931,0
2.321946728,0.599275009,2.782559442,0.566901493,0.021271316
2.651813396,0.6869031,3.182712145,0.703382023,0.034542253
2.810945055,0.868085822,3.391769479,0.956918886,0.013956347
2.800170515,1.212248327,3.403744123,1.420543754,0.026754588
2.734280063,1.631339201,3.382788496,1.998157979,0.05599083
2.529978219,2.037307027,3.454137419,2.824708599,0.129932286
1.480289438,1.955182149,2.943718199,4.024919395,0.213244939
-0.0994238,2.283258338,0.289837622,5.363655371,0.273253684
-1.637696502,1.802362143,-2.304169733,4.675118769,0.154394299
-2.544415433,0.497677221,-4.368299071,2.816529991,0.099608844
-2.977883442,-0.294785522,-6.254305572,0.924715615,0.173857553
-3.306921299,-0.783724875,-7.039642671,-0.843397308,0.247007244
-3.4229548,-1.425907557,-7.060099355,-2.475029701,0.32653833
-3.161465017,-1.88098098,-6.385527718,-3.699265159,0.307157798
-2.841129672,-2.277212352,-5.270388953,-4.651561884,0.233783576
-2.671223474,-2.858013037,-4.021034381,-5.737783324,0.108932771
-2.301573892,-3.188205847,-2.68236892,-6.367536178,0.064735704
-1.859403371,-3.31816635,-1.306781639,-6.39667247,0.132378488
-1.324406049,-3.470563032,0.047850015,-5.866596408,0.199324045
-0.199295492,-3.20090557,0.865618443,-4.97461692,0.264142471
1.657654933,-2.913468496,2.251683538,-3.725845636,0.23362995
3.24648509,-2.066820267,4.104260824,-2.631956751,0.210042424
3.936828245,-1.112560377,4.922959436,-1.478574432,0.152663051
4.034617016,-0.471852582,5.037410855,-0.681412188,0.138535352
3.929412983,0.007695584,4.899378993,-0.078710164,0.062124059
3.839966382,0.290707616,4.784927574,0.275930428,0.064322095
3.864992892,0.522128913,4.840140319,0.591928284,0.110362676
3.800572801,0.669039673,4.809658282,0.801970251,0.172002222
3.449738205,0.946155621,4.467454291,1.190267419,0.245411895
1.953709044,0.816441773,3.611081614,1.533689152,0.275818059
1.993566079,1.407032854,2.607474951,1.801695223,0.17418844
0.502634911,0.764359697,1.272591818,1.682650666,0.038004751
-0.672220704,-0.391764108,0.185015772,0.783895423,0.02851538
-0.665268895,-0.485118771,-0.313624329,0.077730589,0.006298673
-0.460422276,-0.634486232,-0.095649014,-0.351702394,0.011651954
-0.316288115,-0.638416955,0.53699702,-0.128571758,0.02860992
0.224099122,-0.609919216,1.249011375,0.773299834,0.009997518
0.60737549,0.212093162,1.273166951,1.629049452,0
0.229197115,0.166398511,0.72046437,1.559243219,0
-0.287553974,-0.256154176,0.695158529,1.00017009,0
-0.360316235,-0.736685022,0.96029473,0.206124196,0
-0.319068839,-1.179874003,1.056917034,-0.372270302,0.060942319
-0.292188513,-1.095363465,0.829739594,-1.12580365,0.172025856
-0.254185294,-1.810754991,0.73081676,-2.297551124,0.318289786
1.224696073,-1.507106665,1.553831737,-1.911123766,0.32912634
2.35691393,-1.025101798,2.895616462,-1.348934286,0.30923766
4.046320492,-2.500808318,5.116405532,-3.31724423,0.172096761
4.780689207,-2.025719535,6.073902543,-2.711717941,0.326372886
5.67544258,-0.928066492,7.292639724,-1.302346177,0.542359462
6.171302307,0.165132593,8.00155578,0.127541364,0.795878092
6.131321032,0.826297816,8.04241052,1.021531923,0.739473653
5.629487091,1.410261112,7.477924602,1.797401336,0.733635859
4.810560275,2.947866163,6.584299087,3.942854339,0.79352643
3.072983233,4.784381241,4.728573209,7.437996842,0.826756952
1.67363859,4.530505672,2.872847332,8.061552148,0.670117347
1.359303045,3.300718562,2.729568032,6.866663516,0.376088678
0.764179461,3.343773483,1.449261031,6.863555065,0.422011085
0.167677212,2.33074563,0.697188559,5.492106405,0.351839378
3.175004419,3.086433725,5.350025596,6.039193812,0.269353943
2.432363715,2.881056803,3.832646018,5.295030601,0.349724064
0.120802614,0.97228864,0.467596427,3.747643605,0.220607178
1.646065296,2.526719753,3.289450599,5.611470931,0.500608596
1.936503988,3.227970592,2.965489771,5.661206149,0.368525543
1.7591158,4.022259651,2.502277575,6.361229354,0.507368147
1.27336628,4.038590828,1.709925782,5.946561967,0.222037083
0.961328509,3.595669515,1.199529238,5.125930857,0.285035629
0.481093648,4.235059835,0.541250043,5.728970385,0.260136373
-0.111732161,4.645813679,-0.267213478,6.103227907,0.107786483
-0.285903465,4.607212715,-0.482995557,5.929154641,0.186336725
-0.223863555,4.466170733,-0.408766522,5.656232627,0.289230806
0.179741481,4.001052908,0.090949044,4.977942303,0.344784392
1.141933558,4.250877015,1.292713328,5.290645522,0.222923388
1.818816708,5.111145527,2.169583699,6.459133133,0.205587266
1.70451454,5.347652784,2.020864654,6.796401148,0.293307808
1.571906166,5.331139889,1.850409748,6.797065061,0.336594935
1.527703374,5.441403408,1.787490152,7.00088648,0.342881791
1.359822065,5.450458866,1.57127554,7.11176002,0.439855355
1.205335542,5.571908538,1.409400579,7.540648086,0.395882819
1.282578804,4.971584939,1.509499937,7.747789072,0.308658607
0.791436676,4.280174085,0.836832255,7.366038858,0.304167996
-2.021914728,4.17843335,-3.572687436,6.941134272,0.471112372
-3.905668033,3.789048655,-6.032843642,5.890159336,0.822325427
-4.169545304,3.08804967,-6.517324532,4.918854009,0.851538034
-4.705336715,2.779098749,-7.412498785,4.477351588,0.960978953
-5.204962207,2.686413473,-8.197277747,4.341249338,0.925444039
-5.515721226,2.591064826,-8.696058545,4.201163608,0.965363208
-5.80058366,2.530872664,-9.149079637,4.105560076,0.977535127
-6.120719028,2.42913193,-9.642712468,3.936926068,0.991822361
-6.426120133,2.139889947,-10.09573356,3.474842331,0.962834285
-6.763668722,1.621598144,-10.55962258,2.664867965,0.976896988
-7.219091422,1.021807218,-10.66486991,1.587336492,0.971780055
-7.871417466,0.28724977,-10.85134071,0.351793626,0.955838385
-7.365094582,-0.237966795,-9.861215065,-0.396436793,0.963176989
-6.521223108,-0.35835112,-8.543335525,-0.556439926,0.955200246
-6.196857875,-0.034189462,-8.021254521,-0.127369293,0.920043488
-5.55988822,0.094667996,-7.109867436,0.032892663,0.895569658
-5.051491387,0.211899217,-6.411803024,0.174119675,0.77622576
-4.471255871,0.324770599,-5.642025884,0.313504594,0.818071164
-4.142271543,0.480271517,-5.217649925,0.502625984,0.787180487
-3.989752493,0.652242936,-5.046991786,0.722448897,0.785656043
-3.92307146,0.805806147,-5.036552591,0.915868499,0.686472625
-3.88844153,1.039299736,-5.233535656,1.275690363,0.574278252
-2.974432441,1.018953821,-5.817222804,1.808054793,0.517743822
-3.40030689,0.791757777,-6.950102369,1.826475708,0.596624951
-3.979437195,0.52726089,-7.861035576,1.405250795,0.830774867
-4.385417855,0.179927066,-8.487841137,0.668414214,0.978622328
-4.68677192,-0.208583014,-8.931279973,-0.093597617,0.98760355
-4.946496389,-0.593702107,-9.263064814,-0.878328575,0.973469942
-5.116330403,-1.124149161,-9.358833078,-1.941215343,0.981860295
-5.35063503,-1.784422526,-9.504527926,-3.140416879,0.95845003
-5.660093972,-2.352654849,-9.806810694,-4.054094239,0.953073114
-5.615148745,-2.710161631,-9.667924017,-4.684703547,0.884484939
-5.372739241,-2.996457712,-9.257618277,-5.250839653,0.942945605
-5.16753849,-3.263376732,-8.85366683,-5.74145001,0.94745985
-5.407000766,-3.72891063,-8.437914554,-6.088377234,0.805840158
-5.528942326,-4.121780548,-7.697639485,-5.941623948,0.62646388
-5.217641366,-4.426969264,-6.946017466,-6.028202246,0.659706219
-4.208952577,-4.053960834,-5.443227307,-5.354610805,0.658087236
-3.404792313,-2.574217421,-4.247049659,-3.32674458,0.413289845
-2.598536795,-2.171646413,-3.153842042,-2.778473015,0.38098108
-2.127765565,-1.767334558,-2.534284699,-2.271528452,0.163304617
-1.827469548,-1.354753676,-2.146075501,-1.76293081,0.150329115
-1.649478393,-0.94783055,-1.926995819,-1.273619101,0.019333262
-1.418192382,-0.583558189,-1.64263039,-0.836103903,0
-1.480711348,-0.296753547,-1.723251714,-0.50107967,0
-2.189601263,-0.157050527,-2.887879307,-0.37269045,0
-2.83016444,-0.305457785,-5.855094531,-0.914900721,0.064369365
-3.652818375,-1.13105476,-7.420199785,-2.217527836,0.170217795
-3.653160008,-1.622844207,-7.400920773,-3.118456488,0.213717635
-3.582783468,-2.112457595,-7.16080944,-4.085508343,0.276054407
-3.537004553,-2.717837348,-6.807214832,-5.311542747,0.259640042
-3.38976043,-3.200052134,-6.368179148,-6.2372676,0.205729074
-3.205278236,-3.585214666,-5.845016866,-7.019174485,0.294926791
-2.84041345,-3.876371427,-5.021277258,-7.658916482,0.366481134
-2.518252877,-4.098329496,-4.14977828,-8.169167205,0.344453504
-2.434552622,-4.325074896,-3.762445401,-8.554885894,0.426761679
-2.330354345,-4.555301991,-3.491662913,-8.903134767,0.439063589
-2.100093236,-4.731562811,-2.974196702,-9.147790621,0.543186679
-1.745135828,-5.003570249,-2.25780614,-8.814970495,0.505205564
-1.178707163,-4.850810872,-1.418292795,-7.631365147,0.51975278
-0.53848562,-4.87344189,-0.580970247,-6.493495015,0.485186892
0.13111642,-4.645826067,0.22918642,-5.973325812,0.341085546
1.23993234,-3.557280162,1.552277043,-4.470282479,0.243083868
1.611591687,-2.852383303,1.965012282,-3.568129731,0.136195507
2.006209012,-2.205560333,2.419603854,-2.779513213,0.080263764
2.34061579,-1.691906798,2.827040822,-2.170099827,0.071471621
2.51431672,-1.345466012,3.043740068,-1.770575038,0.029401685
2.547237595,-1.105160265,3.106789482,-1.491950992,0.016000756
2.442843769,-0.793764067,3.036852317,-1.13415844,0.036728472
1.396306494,-0.352702893,2.656436526,-0.829144892,0.160941138
1.071862612,-0.939449427,1.736656842,-1.259355148,0.091443022
-0.348499856,-1.930209997,0.883105533,-2.424175498,0.054549107
-0.81675598,-2.465891559,0.376590914,-3.894009397,0.078089363
-1.194479698,-2.742243169,-0.212046891,-5.627124608,0.164628166
-1.543614236,-4.360301868,-0.777902134,-8.701194754,0.269720282
-1.36731429,-5.432165629,-1.078314047,-10.27965521,0.446567637
-0.938476582,-5.685487937,-0.440932158,-10.51777444,0.644591768
0.757381627,-3.806597375,1.987265016,-7.899076631,0.397324541
1.32006868,-2.871908145,3.537009012,-6.084951785,0.168776072
1.619821906,-2.176022752,4.438244751,-4.552519532,0.098273478
1.466479937,-2.067885165,4.348703987,-4.236459216,0.0991716
2.21802885,-0.435808631,5.216560625,-1.102245553,0.305526997
1.212209498,-0.322664675,2.769289679,-0.512470866,0.203211969
0.497479985,-1.080629053,1.352002435,-1.382710727,0.129045981
0.025325337,-1.754987057,0.214993677,-2.239448983,0.094692807
0.710599331,-2.353748877,0.905888095,-3.098028367,0
2.459110175,0.191758827,2.928719885,0.020027909,0
3.224949466,1.182166915,3.983116316,1.357133276,0.030926129
2.761680186,1.495989549,3.361728183,1.715083579,0.151995368
3.07607276,2.419294083,3.773510583,2.879211197,0.20275109
3.470158159,4.232603644,4.473434535,5.47072089,0.232010967
3.337044868,4.738150717,4.195375285,6.127278766,0.108046466
4.206222109,5.144303804,5.643512104,7.045828486,0.596412238
2.119758859,5.319378489,2.875655143,7.667033246,0.689935122
0.375274161,3.363284675,0.3306701,4.966307676,0.174767493
-0.38881364,1.393568336,-0.929617531,2.447398133,0.464163742
-1.11174141,0.096401146,-1.100486001,0.123562036,0.163777313
-1.832041944,-0.021156208,-2.227050481,-2.324009968,0.093203815
-2.093014052,-2.016099447,-2.444085278,-4.82713687,0.270240248
-1.011468569,-3.624062043,-0.877614083,-6.78481569,0.106262039
1.565412065,-3.370783969,2.971702326,-5.734954394,0.258257407
4.669491389,1.094377303,7.219004304,1.783895895,0.825610664
4.717219509,2.992449248,6.475567264,5.24723869,0.528663098
4.177760386,3.780537599,5.903529341,5.833721639,0.207749849
3.693035345,4.400110259,5.152132589,6.873482044,0.416941421
3.750834537,4.409696481,5.308142932,6.783205336,0.663665048
3.908906569,4.658938251,5.58036506,7.144943473,0.96044717
4.38706352,4.728564495,6.117380253,6.872850738,0.80819182
4.389690756,5.037846287,6.106767304,7.178402673,0.606185226
3.678147675,5.620083135,4.93775103,7.690391555,0.640810201
2.542524427,6.433524426,3.332965535,8.638360266,0.651682207
2.804954756,6.040845343,3.644119636,8.00696235,0.553408728
4.60344518,5.715123077,5.941099436,7.552585915,0.636520485
4.627039834,6.274439054,6.075972317,8.297737706,0.872502098
4.436838035,6.129449854,5.804451913,8.083650356,0.915836494
4.163814188,5.815810022,5.427044467,7.74814033,0.885016722
3.900902334,5.676358604,5.0940031,7.620966054,0.871414897
3.324518656,5.600339961,4.388286669,7.659310057,0.776958438
2.672535782,4.976080905,3.747048939,7.334025098,0.673024427
1.836610916,4.456032838,2.708291141,7.286734161,0.592370688
1.371940699,3.953604985,2.04930698,6.795930923,0.454532563
1.07002544,3.608248766,1.58730821,6.439970762,0.540634122
0.710808878,3.41996418,1.030661805,6.288511951,0.38070928
-0.148710642,3.210535335,-0.451756784,5.906989121,0.203271056
-0.671645207,2.408563823,-1.499387798,5.012934785,0.280462297
-0.68849853,1.903618797,-1.495838512,4.386010337,0.255846657
-0.695721384,1.981651179,-1.368655752,4.632051023,0.207749849
-0.81225008,2.232865105,-1.481641366,4.7726457,0.214769383
-0.844512158,1.985175222,-1.670345089,4.496568879,0.266955011
-0.841141493,1.937348923,-1.623021272,4.08373178,0.304770683
-0.745799832,2.751906304,-1.16930417,3.775062556,0.130901313
-0.882070994,4.147427353,-1.220177274,5.358030812,0.063660321
-0.372137564,4.576857171,-0.57479871,5.847555917,0.148816488
0.261065891,4.607566689,0.211959759,5.840526183,0.316044481
1.083482193,4.255640626,1.281025886,5.358252568,0.22640952
1.561711501,4.106976349,1.893392039,5.155864662,0.153578899
1.989713372,4.200344767,2.420525215,5.271275947,0.113269756
2.326878393,4.285101534,2.820464565,5.415121897,0.19035464
2.392601526,4.635006478,2.908975733,5.904644162,0.213434018
2.334893409,4.983551688,2.853902118,6.419813378,0.289549875
1.989713372,5.875990593,2.459207874,7.668150906,0.393956583
1.543009796,6.193261915,1.99960544,8.383477859,0.470545137
1.277445588,5.245980396,1.69473364,7.50479097,0.669160138
0.983027322,4.529853697,1.331510034,7.170823048,0.616785432
